code,FECHA,FALLECIDOS,target_multifatal,person_row_count,person_deceased_count,target_rebuilt_from_personas,deceased_equals_target_count,rows_cover_deceased,target_identity
A-2024-04-41,2024-04-25,1,0,13,1,0,True,True,True
A-2024-04-51,2024-04-26,1,0,1,1,0,True,True,True
A-2024-04-103,2024-04-26,1,0,2,1,0,True,True,True
A-2024-04-118,2024-04-26,1,0,1,1,0,True,True,True
A-2024-04-65,2024-04-26,2,1,8,2,1,True,True,True
A-2024-04-93,2024-04-27,1,0,2,1,0,True,True,True
A-2024-04-72,2024-04-27,1,0,2,1,0,True,True,True
A-2024-04-92,2024-04-27,1,0,3,1,0,True,True,True
A-2024-04-104,2024-04-28,1,0,2,1,0,True,True,True
A-2024-04-119,2024-04-28,1,0,3,1,0,True,True,True
A-2024-04-76,2024-04-28,1,0,2,1,0,True,True,True
A-2024-04-120,2024-04-28,1,0,1,1,0,True,True,True
A-2024-04-42,2024-04-28,1,0,2,1,0,True,True,True
A-2024-04-48,2024-04-28,1,0,2,1,0,True,True,True
A-2024-04-90,2024-04-28,1,0,2,1,0,True,True,True
A-2024-04-89,2024-04-28,25,1,40,25,1,True,True,True
A-2024-04-121,2024-04-29,1,0,2,1,0,True,True,True
A-2024-04-91,2024-04-29,1,0,3,1,0,True,True,True
A-2024-04-29,2024-04-29,1,0,1,1,0,True,True,True
A-2024-04-105,2024-04-30,1,0,2,1,0,True,True,True
A-2024-05-69,2024-05-01,1,0,2,1,0,True,True,True
A-2024-05-138,2024-05-01,1,0,1,1,0,True,True,True
A-2024-05-88,2024-05-01,1,0,2,1,0,True,True,True
A-2024-05-119,2024-05-01,1,0,2,1,0,True,True,True
A-2024-05-21,2024-05-01,1,0,5,1,0,True,True,True
A-2024-05-96,2024-05-01,1,0,1,1,0,True,True,True
A-2024-05-57,2024-05-01,1,0,4,1,0,True,True,True
A-2024-05-13,2024-05-01,2,1,2,2,1,True,True,True
A-2024-05-22,2024-05-01,1,0,1,1,0,True,True,True
A-2024-05-8,2024-05-02,1,0,1,1,0,True,True,True
A-2024-05-74,2024-05-02,1,0,1,1,0,True,True,True
A-2024-05-1,2024-05-02,1,0,3,1,0,True,True,True
A-2024-05-120,2024-05-02,1,0,2,1,0,True,True,True
A-2024-05-139,2024-05-02,1,0,1,1,0,True,True,True
A-2024-05-121,2024-05-02,1,0,36,1,0,True,True,True
A-2024-05-109,2024-05-02,1,0,1,1,0,True,True,True
A-2024-05-4,2024-05-02,1,0,2,1,0,True,True,True
A-2024-05-122,2024-05-02,1,0,2,1,0,True,True,True
A-2024-05-10,2024-05-03,1,0,2,1,0,True,True,True
A-2024-05-25,2024-05-04,1,0,3,1,0,True,True,True
A-2024-05-84,2024-05-04,1,0,2,1,0,True,True,True
A-2024-05-123,2024-05-04,1,0,2,1,0,True,True,True
A-2024-05-105,2024-05-04,1,0,2,1,0,True,True,True
A-2024-05-23,2024-05-04,1,0,1,1,0,True,True,True
A-2024-05-83,2024-05-04,1,0,2,1,0,True,True,True
A-2024-05-102,2024-05-04,1,0,1,1,0,True,True,True
A-2024-05-79,2024-05-05,1,0,1,1,0,True,True,True
A-2024-05-140,2024-05-05,1,0,3,1,0,True,True,True
A-2024-05-75,2024-05-05,1,0,1,1,0,True,True,True
A-2024-05-24,2024-05-05,1,0,2,1,0,True,True,True
A-2024-05-48,2024-05-06,1,0,2,1,0,True,True,True
A-2024-05-5,2024-05-06,1,0,2,1,0,True,True,True
A-2024-05-124,2024-05-06,1,0,2,1,0,True,True,True
A-2024-05-141,2024-05-07,1,0,5,1,0,True,True,True
A-2024-05-6,2024-05-07,1,0,2,1,0,True,True,True
A-2024-05-106,2024-05-07,1,0,2,1,0,True,True,True
A-2024-05-89,2024-05-08,1,0,2,1,0,True,True,True
A-2024-05-31,2024-05-09,1,0,2,1,0,True,True,True
A-2024-05-9,2024-05-09,1,0,3,1,0,True,True,True
A-2024-05-103,2024-05-09,1,0,2,1,0,True,True,True
A-2024-05-142,2024-05-10,1,0,6,1,0,True,True,True
A-2024-05-107,2024-05-10,1,0,3,1,0,True,True,True
A-2024-05-60,2024-05-10,1,0,2,1,0,True,True,True
A-2024-05-32,2024-05-10,1,0,3,1,0,True,True,True
A-2024-05-53,2024-05-10,1,0,2,1,0,True,True,True
A-2024-05-111,2024-05-11,1,0,2,1,0,True,True,True
A-2024-05-33,2024-05-11,1,0,2,1,0,True,True,True
A-2024-05-90,2024-05-11,1,0,2,1,0,True,True,True
A-2024-05-110,2024-05-11,1,0,3,1,0,True,True,True
A-2024-05-7,2024-05-11,1,0,2,1,0,True,True,True
A-2024-05-125,2024-05-11,1,0,2,1,0,True,True,True
A-2024-05-15,2024-05-11,1,0,1,1,0,True,True,True
A-2024-05-85,2024-05-11,1,0,4,1,0,True,True,True
A-2024-05-108,2024-05-12,1,0,9,1,0,True,True,True
A-2024-05-127,2024-05-12,1,0,2,1,0,True,True,True
A-2024-05-100,2024-05-12,1,0,2,1,0,True,True,True
A-2024-05-65,2024-05-12,1,0,3,1,0,True,True,True
A-2024-05-117,2024-05-13,1,0,2,1,0,True,True,True
A-2024-05-34,2024-05-13,1,0,1,1,0,True,True,True
A-2024-05-71,2024-05-13,1,0,1,1,0,True,True,True
A-2024-05-128,2024-05-13,1,0,2,1,0,True,True,True
A-2024-05-35,2024-05-13,1,0,1,1,0,True,True,True
A-2024-05-143,2024-05-13,1,0,2,1,0,True,True,True
A-2024-05-129,2024-05-13,1,0,2,1,0,True,True,True
A-2024-05-36,2024-05-14,1,0,5,1,0,True,True,True
A-2024-05-11,2024-05-14,1,0,2,1,0,True,True,True
A-2024-05-58,2024-05-14,17,1,34,17,1,True,True,True
A-2024-05-26,2024-05-14,1,0,4,1,0,True,True,True
A-2024-05-37,2024-05-14,1,0,3,1,0,True,True,True
A-2024-05-38,2024-05-15,1,0,1,1,0,True,True,True
A-2024-05-91,2024-05-15,1,0,2,1,0,True,True,True
A-2024-05-39,2024-05-16,1,0,2,1,0,True,True,True
A-2024-05-130,2024-05-16,1,0,2,1,0,True,True,True
A-2024-05-67,2024-05-16,1,0,2,1,0,True,True,True
A-2024-05-144,2024-05-16,1,0,1,1,0,True,True,True
A-2024-05-99,2024-05-17,1,0,1,1,0,True,True,True
A-2024-05-17,2024-05-17,1,0,5,1,0,True,True,True
A-2024-05-137,2024-05-18,1,0,3,1,0,True,True,True
A-2024-05-40,2024-05-18,1,0,1,1,0,True,True,True
A-2024-05-81,2024-05-18,1,0,2,1,0,True,True,True
A-2024-05-12,2024-05-18,1,0,2,1,0,True,True,True
A-2024-05-131,2024-05-18,2,1,3,2,1,True,True,True
A-2024-05-68,2024-05-18,1,0,3,1,0,True,True,True
A-2024-05-27,2024-05-19,1,0,3,1,0,True,True,True
A-2024-05-116,2024-05-19,1,0,2,1,0,True,True,True
A-2024-05-145,2024-05-19,1,0,2,1,0,True,True,True
A-2024-05-80,2024-05-19,1,0,2,1,0,True,True,True
A-2024-05-18,2024-05-19,1,0,2,1,0,True,True,True
A-2024-05-118,2024-05-19,1,0,2,1,0,True,True,True
A-2024-05-132,2024-05-19,1,0,3,1,0,True,True,True
A-2024-05-19,2024-05-19,1,0,1,1,0,True,True,True
A-2024-05-45,2024-05-19,1,0,4,1,0,True,True,True
A-2024-05-146,2024-05-20,1,0,2,1,0,True,True,True
A-2024-05-97,2024-05-20,12,1,13,12,1,True,True,True
A-2024-05-41,2024-05-20,1,0,2,1,0,True,True,True
A-2024-05-112,2024-05-20,1,0,2,1,0,True,True,True
A-2024-05-42,2024-05-21,1,0,2,1,0,True,True,True
A-2024-05-147,2024-05-21,1,0,2,1,0,True,True,True
A-2024-05-92,2024-05-22,1,0,1,1,0,True,True,True
A-2024-05-82,2024-05-22,1,0,2,1,0,True,True,True
A-2024-05-133,2024-05-22,1,0,2,1,0,True,True,True
A-2024-05-20,2024-05-22,1,0,2,1,0,True,True,True
A-2024-05-59,2024-05-22,1,0,5,1,0,True,True,True
A-2024-05-93,2024-05-23,1,0,2,1,0,True,True,True
A-2024-05-148,2024-05-24,1,0,2,1,0,True,True,True
A-2024-05-43,2024-05-24,1,0,1,1,0,True,True,True
A-2024-05-54,2024-05-24,2,1,6,2,1,True,True,True
A-2024-05-134,2024-05-24,1,0,2,1,0,True,True,True
A-2024-05-50,2024-05-25,1,0,1,1,0,True,True,True
A-2024-05-55,2024-05-25,1,0,4,1,0,True,True,True
A-2024-05-70,2024-05-26,3,1,7,3,1,True,True,True
A-2024-05-149,2024-05-26,1,0,3,1,0,True,True,True
A-2024-05-28,2024-05-26,1,0,2,1,0,True,True,True
A-2024-05-63,2024-05-26,1,0,1,1,0,True,True,True
A-2024-05-73,2024-05-26,1,0,2,1,0,True,True,True
A-2024-05-77,2024-05-26,1,0,8,1,0,True,True,True
A-2024-05-98,2024-05-26,1,0,3,1,0,True,True,True
A-2024-05-87,2024-05-26,1,0,1,1,0,True,True,True
A-2024-05-101,2024-05-27,1,0,2,1,0,True,True,True
A-2024-05-51,2024-05-27,1,0,2,1,0,True,True,True
A-2024-05-95,2024-05-27,1,0,3,1,0,True,True,True
A-2024-05-56,2024-05-27,1,0,2,1,0,True,True,True
A-2024-05-94,2024-05-28,1,0,2,1,0,True,True,True
A-2024-05-135,2024-05-28,1,0,2,1,0,True,True,True
A-2024-05-136,2024-05-29,1,0,2,1,0,True,True,True
A-2024-05-46,2024-05-29,1,0,5,1,0,True,True,True
A-2024-05-113,2024-05-29,1,0,1,1,0,True,True,True
A-2024-05-61,2024-05-29,1,0,3,1,0,True,True,True
A-2024-05-47,2024-05-29,1,0,2,1,0,True,True,True
A-2024-05-49,2024-05-30,1,0,2,1,0,True,True,True
A-2024-05-44,2024-05-30,1,0,2,1,0,True,True,True
A-2024-05-52,2024-05-30,1,0,2,1,0,True,True,True
A-2024-05-114,2024-05-30,1,0,1,1,0,True,True,True
A-2024-05-115,2024-05-31,1,0,3,1,0,True,True,True
A-2024-05-126,2024-05-31,1,0,1,1,0,True,True,True
A-2024-06-15,2024-06-01,1,0,2,1,0,True,True,True
A-2024-06-16,2024-06-01,1,0,3,1,0,True,True,True
A-2024-06-90,2024-06-02,1,0,2,1,0,True,True,True
A-2024-06-17,2024-06-02,1,0,4,1,0,True,True,True
A-2024-06-21,2024-06-02,1,0,2,1,0,True,True,True
A-2024-06-91,2024-06-02,2,1,2,2,1,True,True,True
A-2024-06-18,2024-06-02,1,0,2,1,0,True,True,True
A-2024-06-116,2024-06-03,1,0,1,1,0,True,True,True
A-2024-06-114,2024-06-03,1,0,1,1,0,True,True,True
A-2024-06-19,2024-06-03,1,0,2,1,0,True,True,True
A-2024-06-20,2024-06-04,1,0,3,1,0,True,True,True
A-2024-06-39,2024-06-04,1,0,4,1,0,True,True,True
A-2024-06-92,2024-06-04,1,0,2,1,0,True,True,True
A-2024-06-40,2024-06-04,1,0,2,1,0,True,True,True
A-2024-06-66,2024-06-04,1,0,3,1,0,True,True,True
A-2024-06-117,2024-06-05,1,0,2,1,0,True,True,True
A-2024-06-93,2024-06-05,1,0,2,1,0,True,True,True
A-2024-06-115,2024-06-05,1,0,5,1,0,True,True,True
A-2024-06-57,2024-06-05,2,1,2,2,1,True,True,True
A-2024-06-22,2024-06-05,2,1,6,2,1,True,True,True
A-2024-06-10,2024-06-06,1,0,1,1,0,True,True,True
A-2024-06-3,2024-06-06,1,0,2,1,0,True,True,True
A-2024-06-23,2024-06-06,1,0,2,1,0,True,True,True
A-2024-06-87,2024-06-06,1,0,3,1,0,True,True,True
A-2024-06-25,2024-06-06,1,0,3,1,0,True,True,True
A-2024-06-27,2024-06-06,1,0,2,1,0,True,True,True
A-2024-06-24,2024-06-06,1,0,2,1,0,True,True,True
A-2024-06-61,2024-06-06,1,0,2,1,0,True,True,True
A-2024-06-73,2024-06-06,1,0,2,1,0,True,True,True
A-2024-06-134,2024-06-06,1,0,1,1,0,True,True,True
A-2024-06-1,2024-06-07,1,0,4,1,0,True,True,True
A-2024-06-94,2024-06-07,1,0,2,1,0,True,True,True
A-2024-06-88,2024-06-07,1,0,1,1,0,True,True,True
A-2024-06-60,2024-06-07,1,0,1,1,0,True,True,True
A-2024-06-41,2024-06-07,1,0,2,1,0,True,True,True
A-2024-06-2,2024-06-07,1,0,2,1,0,True,True,True
A-2024-06-83,2024-06-07,1,0,1,1,0,True,True,True
A-2024-06-95,2024-06-08,1,0,2,1,0,True,True,True
A-2024-06-4,2024-06-08,1,0,1,1,0,True,True,True
A-2024-06-118,2024-06-08,1,0,2,1,0,True,True,True
A-2024-06-96,2024-06-08,1,0,2,1,0,True,True,True
A-2024-06-89,2024-06-08,1,0,5,1,0,True,True,True
A-2024-06-74,2024-06-09,1,0,2,1,0,True,True,True
A-2024-06-5,2024-06-09,1,0,2,1,0,True,True,True
A-2024-06-69,2024-06-09,1,0,3,1,0,True,True,True
A-2024-06-11,2024-06-09,2,1,10,2,1,True,True,True
A-2024-06-42,2024-06-10,6,1,12,6,1,True,True,True
A-2024-06-68,2024-06-11,1,0,2,1,0,True,True,True
A-2024-06-97,2024-06-11,1,0,2,1,0,True,True,True
A-2024-06-98,2024-06-12,1,0,2,1,0,True,True,True
A-2024-06-99,2024-06-12,1,0,2,1,0,True,True,True
A-2024-06-6,2024-06-12,1,0,2,1,0,True,True,True
A-2024-06-29,2024-06-12,1,0,2,1,0,True,True,True
A-2024-06-44,2024-06-13,1,0,1,1,0,True,True,True
A-2024-06-119,2024-06-14,3,1,3,3,1,True,True,True
A-2024-06-84,2024-06-14,1,0,1,1,0,True,True,True
A-2024-06-48,2024-06-14,2,1,5,2,1,True,True,True
A-2024-06-75,2024-06-14,1,0,4,1,0,True,True,True
A-2024-06-33,2024-06-14,1,0,3,1,0,True,True,True
A-2024-06-100,2024-06-14,1,0,4,1,0,True,True,True
A-2024-06-13,2024-06-14,1,0,3,1,0,True,True,True
A-2024-06-65,2024-06-14,1,0,6,1,0,True,True,True
A-2024-06-101,2024-06-14,1,0,2,1,0,True,True,True
A-2024-06-120,2024-06-14,1,0,7,1,0,True,True,True
A-2024-06-34,2024-06-14,1,0,1,1,0,True,True,True
A-2024-06-102,2024-06-14,1,0,2,1,0,True,True,True
A-2024-06-103,2024-06-14,1,0,2,1,0,True,True,True
A-2024-06-81,2024-06-15,1,0,2,1,0,True,True,True
A-2024-06-55,2024-06-15,1,0,2,1,0,True,True,True
A-2024-06-35,2024-06-15,1,0,2,1,0,True,True,True
A-2024-06-105,2024-06-15,1,0,2,1,0,True,True,True
A-2024-06-72,2024-06-16,1,0,1,1,0,True,True,True
A-2024-06-104,2024-06-16,1,0,1,1,0,True,True,True
A-2024-06-67,2024-06-16,1,0,2,1,0,True,True,True
A-2024-06-49,2024-06-16,1,0,1,1,0,True,True,True
A-2024-06-106,2024-06-16,1,0,2,1,0,True,True,True
A-2024-06-76,2024-06-16,1,0,5,1,0,True,True,True
A-2024-06-50,2024-06-17,1,0,2,1,0,True,True,True
A-2024-06-121,2024-06-17,1,0,1,1,0,True,True,True
A-2024-06-58,2024-06-17,1,0,4,1,0,True,True,True
A-2024-06-7,2024-06-18,1,0,1,1,0,True,True,True
A-2024-06-51,2024-06-18,1,0,2,1,0,True,True,True
A-2024-06-12,2024-06-18,2,1,9,2,1,True,True,True
A-2024-06-77,2024-06-18,1,0,7,1,0,True,True,True
A-2024-06-107,2024-06-19,1,0,2,1,0,True,True,True
A-2024-06-71,2024-06-19,1,0,2,1,0,True,True,True
A-2024-06-108,2024-06-19,1,0,2,1,0,True,True,True
A-2024-06-56,2024-06-19,2,1,2,2,1,True,True,True
A-2024-06-109,2024-06-20,1,0,2,1,0,True,True,True
A-2024-06-110,2024-06-20,1,0,2,1,0,True,True,True
A-2024-06-8,2024-06-20,1,0,2,1,0,True,True,True
A-2024-06-52,2024-06-20,1,0,2,1,0,True,True,True
A-2024-06-111,2024-06-21,1,0,3,1,0,True,True,True
A-2024-06-14,2024-06-21,1,0,1,1,0,True,True,True
A-2024-06-112,2024-06-21,1,0,2,1,0,True,True,True
A-2024-06-125,2024-06-21,1,0,1,1,0,True,True,True
A-2024-06-122,2024-06-21,1,0,2,1,0,True,True,True
A-2024-06-70,2024-06-21,2,1,2,2,1,True,True,True
A-2024-06-113,2024-06-21,1,0,2,1,0,True,True,True
A-2024-06-126,2024-06-22,1,0,2,1,0,True,True,True
A-2024-06-9,2024-06-22,1,0,2,1,0,True,True,True
A-2024-06-78,2024-06-22,1,0,2,1,0,True,True,True
A-2024-06-45,2024-06-22,1,0,1,1,0,True,True,True
A-2024-06-162,2024-06-22,1,0,2,1,0,True,True,True
A-2024-06-127,2024-06-23,1,0,1,1,0,True,True,True
A-2024-06-163,2024-06-23,1,0,2,1,0,True,True,True
A-2024-06-64,2024-06-23,1,0,2,1,0,True,True,True
A-2024-06-128,2024-06-23,1,0,2,1,0,True,True,True
A-2024-06-53,2024-06-24,1,0,1,1,0,True,True,True
A-2024-06-85,2024-06-24,1,0,3,1,0,True,True,True
A-2024-06-54,2024-06-24,1,0,2,1,0,True,True,True
A-2024-06-43,2024-06-25,1,0,2,1,0,True,True,True
A-2024-06-46,2024-06-25,1,0,2,1,0,True,True,True
A-2024-06-129,2024-06-25,1,0,2,1,0,True,True,True
A-2024-06-130,2024-06-26,1,0,2,1,0,True,True,True
A-2024-06-30,2024-06-26,1,0,2,1,0,True,True,True
A-2024-06-47,2024-06-26,1,0,3,1,0,True,True,True
A-2024-06-26,2024-06-27,1,0,2,1,0,True,True,True
A-2024-06-79,2024-06-27,1,0,1,1,0,True,True,True
A-2024-06-131,2024-06-27,1,0,2,1,0,True,True,True
A-2024-06-36,2024-06-28,1,0,3,1,0,True,True,True
A-2024-06-124,2024-06-28,1,0,1,1,0,True,True,True
A-2024-06-86,2024-06-28,1,0,2,1,0,True,True,True
A-2024-06-62,2024-06-29,2,1,2,2,1,True,True,True
A-2024-06-59,2024-06-29,1,0,2,1,0,True,True,True
A-2024-06-32,2024-06-29,1,0,2,1,0,True,True,True
A-2024-06-31,2024-06-29,1,0,2,1,0,True,True,True
A-2024-06-63,2024-06-29,1,0,2,1,0,True,True,True
A-2024-06-132,2024-06-30,1,0,2,1,0,True,True,True
A-2024-06-28,2024-06-30,1,0,4,1,0,True,True,True
A-2024-06-82,2024-06-30,1,0,3,1,0,True,True,True
A-2024-06-37,2024-06-30,1,0,1,1,0,True,True,True
A-2024-06-123,2024-06-30,2,1,6,2,1,True,True,True
A-2024-06-133,2024-06-30,1,0,2,1,0,True,True,True
A-2024-06-80,2024-06-30,1,0,2,1,0,True,True,True
A-2024-07-39,2024-07-01,2,1,5,2,1,True,True,True
A-2024-07-2,2024-07-01,1,0,1,1,0,True,True,True
A-2024-07-50,2024-07-02,1,0,2,1,0,True,True,True
A-2024-07-79,2024-07-02,1,0,3,1,0,True,True,True
A-2024-07-91,2024-07-03,1,0,2,1,0,True,True,True
A-2024-07-8,2024-07-03,1,0,1,1,0,True,True,True
A-2024-07-85,2024-07-03,1,0,1,1,0,True,True,True
A-2024-07-19,2024-07-03,1,0,2,1,0,True,True,True
A-2024-07-97,2024-07-04,1,0,2,1,0,True,True,True
A-2024-07-107,2024-07-04,1,0,1,1,0,True,True,True
A-2024-07-106,2024-07-04,1,0,2,1,0,True,True,True
A-2024-07-1,2024-07-04,1,0,2,1,0,True,True,True
A-2024-07-108,2024-07-04,1,0,2,1,0,True,True,True
A-2024-07-3,2024-07-04,1,0,3,1,0,True,True,True
A-2024-07-4,2024-07-05,1,0,2,1,0,True,True,True
A-2024-07-63,2024-07-05,1,0,1,1,0,True,True,True
A-2024-07-5,2024-07-05,1,0,2,1,0,True,True,True
A-2024-07-109,2024-07-05,1,0,2,1,0,True,True,True
A-2024-07-110,2024-07-06,1,0,2,1,0,True,True,True
A-2024-07-49,2024-07-06,3,1,3,3,1,True,True,True
A-2024-07-61,2024-07-07,1,0,6,1,0,True,True,True
A-2024-07-11,2024-07-07,1,0,2,1,0,True,True,True
A-2024-07-35,2024-07-07,1,0,3,1,0,True,True,True
A-2024-07-6,2024-07-07,1,0,2,1,0,True,True,True
A-2024-07-92,2024-07-07,1,0,2,1,0,True,True,True
A-2024-07-7,2024-07-07,1,0,2,1,0,True,True,True
A-2024-07-78,2024-07-07,1,0,4,1,0,True,True,True
A-2024-07-62,2024-07-07,1,0,2,1,0,True,True,True
A-2024-07-20,2024-07-07,1,0,2,1,0,True,True,True
A-2024-07-93,2024-07-08,2,1,3,2,1,True,True,True
A-2024-07-99,2024-07-08,1,0,4,1,0,True,True,True
A-2024-07-88,2024-07-08,1,0,3,1,0,True,True,True
A-2024-07-95,2024-07-08,1,0,2,1,0,True,True,True
A-2024-07-58,2024-07-08,1,0,22,1,0,True,True,True
A-2024-07-57,2024-07-08,1,0,2,1,0,True,True,True
A-2024-07-16,2024-07-08,1,0,2,1,0,True,True,True
A-2024-07-111,2024-07-08,1,0,2,1,0,True,True,True
A-2024-07-36,2024-07-08,1,0,2,1,0,True,True,True
A-2024-07-51,2024-07-09,2,1,5,2,1,True,True,True
A-2024-07-72,2024-07-09,2,1,2,2,1,True,True,True
A-2024-07-86,2024-07-09,1,0,1,1,0,True,True,True
A-2024-07-112,2024-07-10,1,0,2,1,0,True,True,True
A-2024-07-17,2024-07-10,1,0,2,1,0,True,True,True
A-2024-07-9,2024-07-10,2,1,3,2,1,True,True,True
A-2024-07-113,2024-07-10,1,0,2,1,0,True,True,True
A-2024-07-94,2024-07-11,1,0,2,1,0,True,True,True
A-2024-07-114,2024-07-11,1,0,2,1,0,True,True,True
A-2024-07-115,2024-07-11,1,0,2,1,0,True,True,True
A-2024-07-98,2024-07-11,1,0,6,1,0,True,True,True
A-2024-07-96,2024-07-11,1,0,2,1,0,True,True,True
A-2024-07-80,2024-07-11,1,0,2,1,0,True,True,True
A-2024-07-64,2024-07-12,1,0,2,1,0,True,True,True
A-2024-07-23,2024-07-12,1,0,2,1,0,True,True,True
A-2024-07-10,2024-07-12,1,0,2,1,0,True,True,True
A-2024-07-47,2024-07-12,1,0,2,1,0,True,True,True
A-2024-07-65,2024-07-13,1,0,1,1,0,True,True,True
A-2024-07-24,2024-07-13,1,0,2,1,0,True,True,True
A-2024-07-76,2024-07-13,1,0,2,1,0,True,True,True
A-2024-07-100,2024-07-14,2,1,4,2,1,True,True,True
A-2024-07-40,2024-07-14,1,0,2,1,0,True,True,True
A-2024-07-81,2024-07-14,1,0,3,1,0,True,True,True
A-2024-07-25,2024-07-14,1,0,2,1,0,True,True,True
A-2024-07-82,2024-07-14,1,0,2,1,0,True,True,True
A-2024-07-101,2024-07-14,1,0,2,1,0,True,True,True
A-2024-07-18,2024-07-15,1,0,3,1,0,True,True,True
A-2024-07-66,2024-07-15,1,0,3,1,0,True,True,True
A-2024-07-120,2024-07-15,1,0,2,1,0,True,True,True
A-2024-07-12,2024-07-15,2,1,2,2,1,True,True,True
A-2024-07-46,2024-07-16,25,1,42,25,1,True,True,True
A-2024-07-116,2024-07-16,1,0,2,1,0,True,True,True
A-2024-07-87,2024-07-17,1,0,1,1,0,True,True,True
A-2024-07-13,2024-07-17,1,0,2,1,0,True,True,True
A-2024-07-67,2024-07-17,1,0,1,1,0,True,True,True
A-2024-07-117,2024-07-17,1,0,14,1,0,True,True,True
A-2024-07-22,2024-07-17,1,0,2,1,0,True,True,True
A-2024-07-83,2024-07-17,3,1,8,3,1,True,True,True
A-2024-07-56,2024-07-17,1,0,1,1,0,True,True,True
A-2024-07-48,2024-07-17,1,0,2,1,0,True,True,True
A-2024-07-15,2024-07-18,1,0,2,1,0,True,True,True
A-2024-07-14,2024-07-18,1,0,2,1,0,True,True,True
A-2024-07-26,2024-07-19,1,0,2,1,0,True,True,True
A-2024-07-84,2024-07-19,1,0,2,1,0,True,True,True
A-2024-07-27,2024-07-19,1,0,2,1,0,True,True,True
A-2024-07-68,2024-07-20,2,1,3,2,1,True,True,True
A-2024-07-118,2024-07-20,1,0,3,1,0,True,True,True
A-2024-07-77,2024-07-20,1,0,6,1,0,True,True,True
A-2024-07-41,2024-07-20,1,0,2,1,0,True,True,True
A-2024-07-119,2024-07-20,1,0,2,1,0,True,True,True
A-2024-07-34,2024-07-20,1,0,2,1,0,True,True,True
A-2024-07-121,2024-07-21,1,0,3,1,0,True,True,True
A-2024-07-122,2024-07-21,1,0,2,1,0,True,True,True
A-2024-07-123,2024-07-21,1,0,2,1,0,True,True,True
A-2024-07-28,2024-07-22,1,0,2,1,0,True,True,True
A-2024-07-69,2024-07-22,1,0,2,1,0,True,True,True
A-2024-07-125,2024-07-22,1,0,4,1,0,True,True,True
A-2024-07-124,2024-07-22,1,0,2,1,0,True,True,True
A-2024-07-53,2024-07-23,1,0,2,1,0,True,True,True
A-2024-07-29,2024-07-23,1,0,2,1,0,True,True,True
A-2024-07-126,2024-07-24,1,0,2,1,0,True,True,True
A-2024-07-128,2024-07-24,1,0,3,1,0,True,True,True
A-2024-07-42,2024-07-24,2,1,7,2,1,True,True,True
A-2024-07-127,2024-07-25,1,0,3,1,0,True,True,True
A-2024-07-70,2024-07-25,1,0,2,1,0,True,True,True
A-2024-07-89,2024-07-25,1,0,5,1,0,True,True,True
A-2024-07-129,2024-07-25,1,0,2,1,0,True,True,True
A-2024-07-52,2024-07-25,1,0,2,1,0,True,True,True
A-2024-07-21,2024-07-25,1,0,2,1,0,True,True,True
A-2024-07-130,2024-07-26,1,0,35,1,0,True,True,True
A-2024-07-75,2024-07-27,1,0,1,1,0,True,True,True
A-2024-07-38,2024-07-27,1,0,2,1,0,True,True,True
A-2024-07-131,2024-07-27,1,0,1,1,0,True,True,True
A-2024-07-105,2024-07-27,1,0,2,1,0,True,True,True
A-2024-07-103,2024-07-27,1,0,2,1,0,True,True,True
A-2024-07-30,2024-07-27,1,0,3,1,0,True,True,True
A-2024-07-59,2024-07-28,1,0,2,1,0,True,True,True
A-2024-07-132,2024-07-28,1,0,2,1,0,True,True,True
A-2024-07-104,2024-07-28,1,0,2,1,0,True,True,True
A-2024-07-102,2024-07-28,3,1,6,3,1,True,True,True
A-2024-07-133,2024-07-28,1,0,2,1,0,True,True,True
A-2024-07-45,2024-07-28,1,0,2,1,0,True,True,True
A-2024-07-31,2024-07-29,1,0,2,1,0,True,True,True
A-2024-07-32,2024-07-29,1,0,1,1,0,True,True,True
A-2024-07-90,2024-07-29,3,1,34,3,1,True,True,True
A-2024-07-33,2024-07-29,1,0,2,1,0,True,True,True
A-2024-07-60,2024-07-29,1,0,2,1,0,True,True,True
A-2024-07-54,2024-07-29,1,0,2,1,0,True,True,True
A-2024-07-73,2024-07-30,1,0,2,1,0,True,True,True
A-2024-07-37,2024-07-30,1,0,2,1,0,True,True,True
A-2024-07-43,2024-07-30,1,0,2,1,0,True,True,True
A-2024-07-134,2024-07-30,1,0,2,1,0,True,True,True
A-2024-07-44,2024-07-31,2,1,2,2,1,True,True,True
A-2024-08-51,2024-08-01,1,0,3,1,0,True,True,True
A-2024-08-105,2024-08-01,4,1,21,4,1,True,True,True
A-2024-08-50,2024-08-01,1,0,6,1,0,True,True,True
A-2024-08-106,2024-08-01,1,0,5,1,0,True,True,True
A-2024-08-8,2024-08-01,2,1,4,2,1,True,True,True
A-2024-08-84,2024-08-01,1,0,1,1,0,True,True,True
A-2024-08-108,2024-08-02,1,0,2,1,0,True,True,True
A-2024-08-107,2024-08-02,1,0,3,1,0,True,True,True
A-2024-08-2,2024-08-02,1,0,3,1,0,True,True,True
A-2024-08-70,2024-08-03,1,0,2,1,0,True,True,True
A-2024-08-132,2024-08-03,1,0,2,1,0,True,True,True
A-2024-08-54,2024-08-03,1,0,2,1,0,True,True,True
A-2024-08-53,2024-08-03,1,0,2,1,0,True,True,True
A-2024-08-55,2024-08-04,1,0,2,1,0,True,True,True
