row_index,fecha,departamento,actual_multifatal,raw_probability,raw_threshold,raw_prediction,calibration_method,calibrated_probability,calibrated_threshold,calibrated_prediction
7432,2024-05-05,CUSCO,0,0.0017931178,0.8,0,platt,0.005818788269348502,0.3,0
7433,2024-05-05,LA LIBERTAD,0,0.0041362443,0.8,0,platt,0.009395879687622857,0.3,0
7434,2024-05-06,TUMBES,0,0.0010606358,0.8,0,platt,0.004304868756143827,0.3,0
7435,2024-05-06,PUNO,0,0.11655472,0.8,0,platt,0.06500540318042834,0.3,0
7436,2024-05-06,LIMA,0,0.0074864114,0.8,0,platt,0.013198473059371826,0.3,0
7437,2024-05-07,LIMA,0,0.3893958,0.8,0,platt,0.14697414852114912,0.3,0
7438,2024-05-07,PUNO,0,0.014324698,0.8,0,platt,0.01914038376512382,0.3,0
7439,2024-05-07,CAJAMARCA,0,0.0011325354,0.8,0,platt,0.004470058443667654,0.3,0
7440,2024-05-08,ICA,0,0.050801467,0.8,0,platt,0.03970583457533847,0.3,0
7441,2024-05-09,LA LIBERTAD,0,0.0027505103,0.8,0,platt,0.0074368069004937445,0.3,0
7442,2024-05-09,AREQUIPA,0,0.654999,0.8,0,platt,0.24413077474470962,0.3,0
7443,2024-05-09,PIURA,0,0.0053691287,0.8,0,platt,0.010910408260549353,0.3,0
7444,2024-05-10,LIMA,0,0.8664269,0.8,1,platt,0.3959234488372567,0.3,1
7445,2024-05-10,CAJAMARCA,0,0.84555966,0.8,1,platt,0.37282137024496886,0.3,1
7446,2024-05-10,CUSCO,0,0.07292976,0.8,0,platt,0.04908395854204069,0.3,0
7447,2024-05-10,LA LIBERTAD,0,0.42876905,0.8,0,platt,0.15913744896618107,0.3,0
7448,2024-05-10,CUSCO,0,0.0012456876,0.8,0,platt,0.0047212102351800915,0.3,0
7449,2024-05-11,CAJAMARCA,0,0.56205744,0.8,0,platt,0.20493933367051742,0.3,0
7450,2024-05-11,LA LIBERTAD,0,0.0070984494,0.8,0,platt,0.012802330106570206,0.3,0
7451,2024-05-11,ICA,0,0.049940567,0.8,0,platt,0.03931243911128543,0.3,0
7452,2024-05-11,CAJAMARCA,0,0.4375402,0.8,0,platt,0.16191022045029288,0.3,0
7453,2024-05-11,AREQUIPA,0,0.26143125,0.8,0,platt,0.10932912204238285,0.3,0
7454,2024-05-11,LIMA,0,0.04175821,0.8,0,platt,0.03543033250507076,0.3,0
7455,2024-05-11,PIURA,0,0.0009367428,0.8,0,platt,0.004008536878891675,0.3,0
7456,2024-05-11,CUSCO,0,0.8857186,0.8,1,platt,0.42068787662621515,0.3,1
7457,2024-05-12,CAJAMARCA,0,0.8774989,0.8,1,platt,0.40967083720900316,0.3,1
7458,2024-05-12,LIMA,0,0.0007872437,0.8,0,platt,0.0036276128104449786,0.3,0
7459,2024-05-12,UCAYALI,0,0.00364393,0.8,0,platt,0.008737798252902192,0.3,0
7460,2024-05-12,CUSCO,0,0.08662744,0.8,0,platt,0.05436271469845302,0.3,0
7461,2024-05-13,PIURA,0,0.0056301444,0.8,0,platt,0.01121112058696735,0.3,0
7462,2024-05-13,LA LIBERTAD,0,0.015224097,0.8,0,platt,0.019820312370691633,0.3,0
7463,2024-05-13,CUSCO,0,0.0016709152,0.8,0,platt,0.005587868578220642,0.3,0
7464,2024-05-13,LIMA,0,0.00022594955,0.8,0,platt,0.0017703004932910875,0.3,0
7465,2024-05-13,LA LIBERTAD,0,0.008223579,0.8,0,platt,0.013927765333234735,0.3,0
7466,2024-05-13,LIMA,0,0.0032513707,0.8,0,platt,0.008185251145682033,0.3,0
7467,2024-05-13,LIMA,0,0.009821847,0.8,0,platt,0.015418955859345863,0.3,0
7468,2024-05-14,LA LIBERTAD,0,0.85426736,0.8,1,platt,0.38206236980963554,0.3,1
7469,2024-05-14,AREQUIPA,0,0.0027689552,0.8,0,platt,0.007465356141507281,0.3,0
7470,2024-05-14,AYACUCHO,1,0.9893382,0.8,1,platt,0.7521328821605803,0.3,1
7471,2024-05-14,LIMA,0,0.7003438,0.8,0,platt,0.26689265231311043,0.3,0
7472,2024-05-14,LA LIBERTAD,0,0.43028146,0.8,0,platt,0.15961375045018208,0.3,0
7473,2024-05-15,LA LIBERTAD,0,0.0036049527,0.8,0,platt,0.00868411607626557,0.3,0
7474,2024-05-15,ICA,0,0.0042303964,0.8,0,platt,0.009517827991994774,0.3,0
7475,2024-05-16,LA LIBERTAD,0,0.00034561794,0.8,0,platt,0.0022603851881653715,0.3,0
7476,2024-05-16,LIMA,0,0.0013580873,0.8,0,platt,0.004961203290804423,0.3,0
7477,2024-05-16,CALLAO,0,0.00025029125,0.8,0,platt,0.0018775867037984083,0.3,0
7478,2024-05-16,LIMA,0,2.6588417e-05,0.8,0,platt,0.0005167312616190039,0.3,0
7479,2024-05-17,UCAYALI,0,0.010217069,0.8,0,platt,0.01577131406694411,0.3,0
7480,2024-05-17,SAN MARTIN,0,0.8518802,0.8,1,platt,0.37947575333397643,0.3,1
7481,2024-05-18,LIMA,0,0.60282606,0.8,0,platt,0.22113073191990032,0.3,0
7482,2024-05-18,LA LIBERTAD,0,0.357709,0.8,0,platt,0.13745842760180155,0.3,0
7483,2024-05-18,CUSCO,0,0.0064026783,0.8,0,platt,0.01206789234086883,0.3,0
7484,2024-05-18,AREQUIPA,0,0.013566934,0.8,0,platt,0.01855336697327567,0.3,0
7485,2024-05-18,LIMA,1,0.24610777,0.8,0,platt,0.10487154633628333,0.3,0
7486,2024-05-18,CUSCO,0,0.44096112,0.8,0,platt,0.16299868988296728,0.3,0
7487,2024-05-19,LIMA,0,0.7870245,0.8,0,platt,0.3215717190204466,0.3,1
7488,2024-05-19,CAJAMARCA,0,0.3828236,0.8,0,platt,0.14498308665389048,0.3,0
7489,2024-05-19,LIMA,0,0.00022741819,0.8,0,platt,0.00177690884953729,0.3,0
7490,2024-05-19,CUSCO,0,0.00018435546,0.8,0,platt,0.0015748161262373694,0.3,0
7491,2024-05-19,PUNO,0,0.007291818,0.8,0,platt,0.013000902764303957,0.3,0
7492,2024-05-19,LIMA,0,0.018014302,0.8,0,platt,0.021828614916352695,0.3,0
7493,2024-05-19,LIMA,0,0.09549146,0.8,0,platt,0.057624799728770076,0.3,0
7494,2024-05-19,PUNO,0,0.077423945,0.8,0,platt,0.05085173614574697,0.3,0
7495,2024-05-19,SAN MARTIN,0,0.036095392,0.8,0,platt,0.032563840494955115,0.3,0
7496,2024-05-20,LIMA,0,0.0149532575,0.8,0,platt,0.019617395430870835,0.3,0
7497,2024-05-20,PASCO,1,0.93324184,0.8,1,platt,0.5049494159042374,0.3,1
7498,2024-05-20,LA LIBERTAD,0,0.0059199943,0.8,0,platt,0.011538141572241811,0.3,0
7499,2024-05-20,CAJAMARCA,0,0.00014073594,0.8,0,platt,0.0013482865127553778,0.3,0
7500,2024-05-21,LA LIBERTAD,0,0.11397989,0.8,0,platt,0.06412704261163943,0.3,0
7501,2024-05-21,LIMA,0,0.04194129,0.8,0,platt,0.03552031691061277,0.3,0
7502,2024-05-22,ICA,0,4.2618835e-06,0.8,0,platt,0.00018007021444715115,0.3,0
7503,2024-05-22,CUSCO,0,6.6195116e-07,0.8,0,platt,7.81343183520656e-05,0.3,0
7504,2024-05-22,LIMA,0,0.0044010524,0.8,0,platt,0.009735941685171978,0.3,0
7505,2024-05-22,PUNO,0,0.048694286,0.8,0,platt,0.038738233850243935,0.3,0
7506,2024-05-22,AYACUCHO,0,0.79843324,0.8,0,platt,0.33036015043565975,0.3,1
7507,2024-05-23,ICA,0,0.0107276635,0.8,0,platt,0.016218047182292788,0.3,0
7508,2024-05-24,LIMA,0,0.0076199123,0.8,0,platt,0.013332748733161414,0.3,0
7509,2024-05-24,LA LIBERTAD,0,0.013881776,0.8,0,platt,0.01879891056206285,0.3,0
7510,2024-05-24,AREQUIPA,1,0.973307,0.8,1,platt,0.6392257092912933,0.3,1
7511,2024-05-24,LIMA,0,0.00043860634,0.8,0,platt,0.002592172014456566,0.3,0
7512,2024-05-25,TUMBES,0,0.00010721221,0.8,0,platt,0.0011529207882114974,0.3,0
7513,2024-05-25,AREQUIPA,0,0.7918225,0.8,0,platt,0.32520945381172367,0.3,1
7514,2024-05-26,CUSCO,1,0.90000623,0.8,1,platt,0.44181328220323324,0.3,1
7515,2024-05-26,LIMA,0,0.45118195,0.8,0,platt,0.16627548062413958,0.3,0
7516,2024-05-26,LIMA,0,0.00029673774,0.8,0,platt,0.0020706600189585246,0.3,0
7517,2024-05-26,CUSCO,0,0.013634968,0.8,0,platt,0.018606629242579293,0.3,0
7518,2024-05-26,CUSCO,0,0.0038918972,0.8,0,platt,0.009073719878140627,0.3,0
7519,2024-05-26,CUSCO,0,0.9096279,0.8,1,platt,0.4577492572105147,0.3,1
7520,2024-05-26,AMAZONAS,0,0.67286706,0.8,0,platt,0.252744003317828,0.3,0
7521,2024-05-26,CUSCO,0,0.0045528333,0.8,0,platt,0.009926905820276588,0.3,0
7522,2024-05-27,UCAYALI,0,0.0040352754,0.8,0,platt,0.009263773151802362,0.3,0
7523,2024-05-27,SAN MARTIN,0,7.8181024e-08,0.8,0,platt,7.81343183520656e-05,0.3,0
7524,2024-05-27,ICA,0,0.5349952,0.8,0,platt,0.194871175167961,0.3,0
7525,2024-05-27,AREQUIPA,0,0.0027113478,0.8,0,platt,0.007375917170078736,0.3,0
7526,2024-05-28,ICA,0,0.0015702336,0.8,0,platt,0.00539213078904065,0.3,0
7527,2024-05-28,LIMA,0,0.0033898994,0.8,0,platt,0.008383340959548862,0.3,0
7528,2024-05-29,LIMA,0,0.00029832087,0.8,0,platt,0.002077004607291524,0.3,0
7529,2024-05-29,PUNO,0,0.5281602,0.8,0,platt,0.19240247689180726,0.3,0
7530,2024-05-29,CAJAMARCA,0,0.002946294,0.8,0,platt,0.0077358031039629635,0.3,0
7531,2024-05-29,CUSCO,0,0.13340923,0.8,0,platt,0.07062146056901238,0.3,0
7532,2024-05-29,PUNO,0,0.17483236,0.8,0,platt,0.08369124793127654,0.3,0
7533,2024-05-30,PUNO,0,0.0088914875,0.8,0,platt,0.014564753625646413,0.3,0
7534,2024-05-30,LA LIBERTAD,0,0.0027916085,0.8,0,platt,0.0075003080367948794,0.3,0
7535,2024-05-30,PUNO,0,0.031282492,0.8,0,platt,0.029981238438785283,0.3,0
7536,2024-05-30,CAJAMARCA,0,1.1318484e-07,0.8,0,platt,7.81343183520656e-05,0.3,0
7537,2024-05-31,CAJAMARCA,0,0.7878704,0.8,0,platt,0.32220713407282686,0.3,1
7538,2024-05-31,LIMA,0,0.00024364905,0.8,0,platt,0.0018487695348489114,0.3,0
7539,2024-06-01,LA LIBERTAD,0,0.024960684,0.8,0,platt,0.02632589496408275,0.3,0
7540,2024-06-01,LA LIBERTAD,0,0.65277845,0.8,0,platt,0.24308941498019804,0.3,0
7541,2024-06-02,LIMA,0,0.001975931,0.8,0,platt,0.006152026001902039,0.3,0
7542,2024-06-02,LA LIBERTAD,0,0.82266694,0.8,1,platt,0.3507929533719751,0.3,1
7543,2024-06-02,LA LIBERTAD,0,0.0037490735,0.8,0,platt,0.008881395741641018,0.3,0
7544,2024-06-02,LIMA,1,0.43397397,0.8,0,platt,0.16077976652742804,0.3,0
7545,2024-06-02,LA LIBERTAD,0,0.0015519483,0.8,0,platt,0.005356011904307064,0.3,0
7546,2024-06-03,CAJAMARCA,0,0.020583801,0.8,0,platt,0.023564838999086957,0.3,0
7547,2024-06-03,CAJAMARCA,0,0.015700009,0.8,0,platt,0.020173211444482277,0.3,0
7548,2024-06-03,LA LIBERTAD,0,0.010189629,0.8,0,platt,0.0157470402780563,0.3,0
7549,2024-06-04,LA LIBERTAD,0,0.31797573,0.8,0,platt,0.12576276166515105,0.3,0
7550,2024-06-04,AREQUIPA,0,0.92850405,0.8,1,platt,0.4943438518006152,0.3,1
7551,2024-06-04,LIMA,0,0.006522827,0.8,0,platt,0.01219707005266225,0.3,0
7552,2024-06-04,AREQUIPA,0,0.0012492113,0.8,0,platt,0.004728871067314617,0.3,0
7553,2024-06-04,CUSCO,0,0.05265857,0.8,0,platt,0.040545762930059875,0.3,0
7554,2024-06-05,CAJAMARCA,0,0.83004785,0.8,1,platt,0.35757062417231544,0.3,1
7555,2024-06-05,LIMA,0,0.002356259,0.8,0,platt,0.006805544855216981,0.3,0
7556,2024-06-05,CAJAMARCA,0,0.6455699,0.8,0,platt,0.23975062942832615,0.3,0
7557,2024-06-05,LIMA,1,0.29319903,0.8,0,platt,0.11854992642338015,0.3,0
7558,2024-06-05,LA LIBERTAD,1,0.87979585,0.8,1,platt,0.41267497094514966,0.3,1
7559,2024-06-06,HUANCAVELICA,0,0.0021119914,0.8,0,platt,0.006391538438274954,0.3,0
7560,2024-06-06,AREQUIPA,0,0.00016811838,0.8,0,platt,0.0014934755020414386,0.3,0
7561,2024-06-06,LA LIBERTAD,0,0.81401634,0.8,1,platt,0.34319730174986374,0.3,1
7562,2024-06-06,PASCO,0,0.40013015,0.8,0,platt,0.15024840920798138,0.3,0
7563,2024-06-06,LA LIBERTAD,0,0.7263136,0.8,0,platt,0.28145444670651604,0.3,0
7564,2024-06-06,LA LIBERTAD,0,0.3919381,0.8,0,platt,0.14774705046817788,0.3,0
7565,2024-06-06,LA LIBERTAD,0,0.47653955,0.8,0,platt,0.17457923479125304,0.3,0
7566,2024-06-06,CUSCO,0,0.008225682,0.8,0,platt,0.013929804862629628,0.3,0
7567,2024-06-06,ICA,0,0.00053941057,0.8,0,platt,0.0029194160735227614,0.3,0
7568,2024-06-06,CUSCO,0,0.0014434904,0.8,0,platt,0.0051379165305508335,0.3,0
7569,2024-06-07,PUNO,0,0.8494057,0.8,1,platt,0.3768376843997431,0.3,1
7570,2024-06-07,LIMA,0,0.009444009,0.8,0,platt,0.015076398203423819,0.3,0
7571,2024-06-07,APURIMAC,0,0.0034341128,0.8,0,platt,0.008445830780877902,0.3,0
7572,2024-06-07,AYACUCHO,0,0.011037381,0.8,0,platt,0.016484619840965286,0.3,0
7573,2024-06-07,AREQUIPA,0,2.419988e-06,0.8,0,platt,0.00012998457361235651,0.3,0
7574,2024-06-07,PUNO,0,0.009242134,0.8,0,platt,0.014890978505593195,0.3,0
7575,2024-06-07,PASCO,0,7.289644e-05,0.8,0,platt,0.0009234017009351234,0.3,0
7576,2024-06-08,LIMA,0,0.0047667334,0.8,0,platt,0.010191457715707047,0.3,0
7577,2024-06-08,PUNO,0,9.15695e-06,0.8,0,platt,0.00027971393866146356,0.3,0
7578,2024-06-08,CAJAMARCA,0,0.07455412,0.8,0,platt,0.04972728595494888,0.3,0
7579,2024-06-08,LIMA,0,0.0020262464,0.8,0,platt,0.006241396811314398,0.3,0
7580,2024-06-08,UCAYALI,0,0.91619605,0.8,1,platt,0.46958722169942746,0.3,1
7581,2024-06-09,ICA,0,0.020198112,0.8,0,platt,0.02331028407704017,0.3,0
7582,2024-06-09,PUNO,0,0.035120405,0.8,0,platt,0.032052535685500115,0.3,0
7583,2024-06-09,CUSCO,0,0.25392157,0.8,0,platt,0.10714636210211327,0.3,0
7584,2024-06-09,HUANCAVELICA,1,0.88722414,0.8,1,platt,0.4227892958811211,0.3,1
7585,2024-06-10,AREQUIPA,1,0.9683116,0.8,1,platt,0.6154383373887973,0.3,1
7586,2024-06-11,CUSCO,0,0.002782361,0.8,0,platt,0.007486054975066369,0.3,0
7587,2024-06-11,LIMA,0,0.0019819508,0.8,0,platt,0.006162769390736266,0.3,0
7588,2024-06-12,LIMA,0,0.0045086774,0.8,0,platt,0.009871635886065782,0.3,0
7589,2024-06-12,LIMA,0,4.149914e-06,0.8,0,platt,0.00017733039144936515,0.3,0
7590,2024-06-12,PUNO,0,0.003205457,0.8,0,platt,0.008118802288900539,0.3,0
7591,2024-06-12,LA LIBERTAD,0,0.01779172,0.8,0,platt,0.021673462873740577,0.3,0
7592,2024-06-13,AREQUIPA,0,3.5198485e-07,0.8,0,platt,7.81343183520656e-05,0.3,0
7593,2024-06-14,CAJAMARCA,1,0.8452991,0.8,1,platt,0.37255289798086283,0.3,1
7594,2024-06-14,LIMA,0,0.0028492801,0.8,0,platt,0.007588746066591698,0.3,0
7595,2024-06-14,AREQUIPA,1,0.89415634,0.8,1,platt,0.43283093186603105,0.3,1
7596,2024-06-14,ICA,0,0.72168326,0.8,0,platt,0.27876306421233993,0.3,0
7597,2024-06-14,LA LIBERTAD,0,0.00077671575,0.8,0,platt,0.003599669373265182,0.3,0
7598,2024-06-14,LIMA,0,0.16991216,0.8,0,platt,0.08218029942550455,0.3,0
7599,2024-06-14,HUANCAVELICA,0,0.024195718,0.8,0,platt,0.02585884013505478,0.3,0
7600,2024-06-14,CUSCO,0,0.7884951,0.8,0,platt,0.3226780109740551,0.3,1
7601,2024-06-14,LIMA,0,0.033473477,0.8,0,platt,0.031175590815650793,0.3,0
7602,2024-06-14,CAJAMARCA,0,0.88242483,0.8,1,platt,0.41618306014117895,0.3,1
7603,2024-06-14,LA LIBERTAD,0,0.0072454377,0.8,0,platt,0.012953481550272629,0.3,0
7604,2024-06-14,LIMA,0,0.043091852,0.8,0,platt,0.036082292340647644,0.3,0
7605,2024-06-14,LIMA,0,0.038908772,0.8,0,platt,0.03400888684241083,0.3,0
7606,2024-06-15,ICA,0,0.048860744,0.8,0,platt,0.03881525511591951,0.3,0
7607,2024-06-15,CUSCO,0,0.0037192747,0.8,0,platt,0.008840875785270343,0.3,0
7608,2024-06-15,LA LIBERTAD,0,0.042914003,0.8,0,platt,0.03599581738845087,0.3,0
7609,2024-06-15,LIMA,0,0.08216203,0.8,0,platt,0.052676415043748745,0.3,0
7610,2024-06-16,CUSCO,0,0.0032090838,0.8,0,platt,0.00812406596175867,0.3,0
7611,2024-06-16,LIMA,0,5.782255e-05,0.8,0,platt,0.0008081413074093986,0.3,0
7612,2024-06-16,CUSCO,0,2.2151636e-07,0.8,0,platt,7.81343183520656e-05,0.3,0
7613,2024-06-16,AREQUIPA,0,0.0023147438,0.8,0,platt,0.006736526008936411,0.3,0
7614,2024-06-16,LIMA,0,0.009101656,0.8,0,platt,0.014760929808481552,0.3,0
7615,2024-06-16,ICA,0,0.8030838,0.8,1,platt,0.33408500232618843,0.3,1
7616,2024-06-17,AREQUIPA,0,0.007934229,0.8,0,platt,0.013644978133722372,0.3,0
7617,2024-06-17,CAJAMARCA,0,0.0073906593,0.8,0,platt,0.013101534077446027,0.3,0
7618,2024-06-17,LIMA,0,0.7072006,0.8,0,platt,0.27061575990774345,0.3,0
7619,2024-06-18,PUNO,0,0.0031172568,0.8,0,platt,0.007989999486472547,0.3,0
7620,2024-06-18,AREQUIPA,0,0.01240055,0.8,0,platt,0.01762187351114915,0.3,0
7621,2024-06-18,HUANCAVELICA,1,0.87787914,0.8,1,platt,0.4101642952455751,0.3,1
7622,2024-06-18,ICA,0,0.79988503,0.8,0,platt,0.33151372631552933,0.3,1
7623,2024-06-19,LIMA,0,0.014221624,0.8,0,platt,0.01906132220053162,0.3,0
7624,2024-06-19,CUSCO,0,0.0016610358,0.8,0,platt,0.005568889392378431,0.3,0
7625,2024-06-19,LIMA,0,1.2270057e-07,0.8,0,platt,7.81343183520656e-05,0.3,0
7626,2024-06-19,CUSCO,1,0.017524006,0.8,0,platt,0.0214857649984123,0.3,0
7627,2024-06-20,LIMA,0,0.016142411,0.8,0,platt,0.020497230511754484,0.3,0
7628,2024-06-20,LIMA,0,0.0023753324,0.8,0,platt,0.006837079833324178,0.3,0
7629,2024-06-20,PUNO,0,0.0034903218,0.8,0,platt,0.008524779525177833,0.3,0
7630,2024-06-20,AREQUIPA,0,1.2876889e-06,0.8,0,platt,9.038293925117894e-05,0.3,0
7631,2024-06-21,LIMA,0,0.0043836916,0.8,0,platt,0.009713920591955692,0.3,0
7632,2024-06-21,HUANCAVELICA,0,8.298033e-05,0.8,0,platt,0.0009948838049924629,0.3,0
7633,2024-06-21,LIMA,0,0.14106476,0.8,0,platt,0.07310576598377512,0.3,0
7634,2024-06-21,LIMA,0,9.364297e-05,0.8,0,platt,0.0010665551012861152,0.3,0
7635,2024-06-21,CAJAMARCA,0,3.3992594e-06,0.8,0,platt,0.00015808081342962257,0.3,0
7636,2024-06-21,CUSCO,1,0.005499151,0.8,0,platt,0.011060968988637664,0.3,0
7637,2024-06-21,LIMA,0,0.0058278525,0.8,0,platt,0.011434941766900563,0.3,0
7638,2024-06-22,LIMA,0,0.1337672,0.8,0,platt,0.07073847265618467,0.3,0
7639,2024-06-22,PUNO,0,0.002236842,0.8,0,platt,0.006605567325403113,0.3,0
7640,2024-06-22,HUANCAVELICA,0,0.13494463,0.8,0,platt,0.07112274254735618,0.3,0
7641,2024-06-22,SAN MARTIN,0,0.00033116047,0.8,0,platt,0.002205533346980648,0.3,0
7642,2024-06-22,LIMA,0,0.022075146,0.8,0,platt,0.024530883046630727,0.3,0
7643,2024-06-23,LIMA,0,9.9378594e-05,0.8,0,platt,0.0011036701150670656,0.3,0
7644,2024-06-23,LIMA,0,0.008200921,0.8,0,platt,0.013905776113810827,0.3,0
7645,2024-06-23,CUSCO,0,0.009854452,0.8,0,platt,0.015448250416836602,0.3,0
7646,2024-06-23,LIMA,0,0.0024989992,0.8,0,platt,0.007038970751014461,0.3,0
7647,2024-06-24,AREQUIPA,0,3.4943827e-05,0.8,0,platt,0.0006047637769638967,0.3,0
7648,2024-06-24,PASCO,0,0.04493685,0.8,0,platt,0.03697119708549394,0.3,0
7649,2024-06-24,AREQUIPA,0,0.01612085,0.8,0,platt,0.0204815259628022,0.3,0
7650,2024-06-25,AREQUIPA,0,0.004550652,0.8,0,platt,0.009924181068841626,0.3,0
7651,2024-06-25,SAN MARTIN,0,0.0021045604,0.8,0,platt,0.00637863109352498,0.3,0
7652,2024-06-25,LIMA,0,0.00167212,0.8,0,platt,0.005590179792132414,0.3,0
7653,2024-06-26,LIMA,0,0.0008581549,0.8,0,platt,0.003811824525741423,0.3,0
7654,2024-06-26,PUNO,0,0.0050551915,0.8,0,platt,0.010540302983480496,0.3,0
7655,2024-06-26,SAN MARTIN,0,0.045895364,0.8,0,platt,0.03742730655902224,0.3,0
7656,2024-06-27,TUMBES,0,0.0012699169,0.8,0,platt,0.004773702132121962,0.3,0
7657,2024-06-27,ICA,0,7.729257e-05,0.8,0,platt,0.0009550502987027291,0.3,0
7658,2024-06-27,LIMA,0,0.008867228,0.8,0,platt,0.014541982875198074,0.3,0
7659,2024-06-28,LA LIBERTAD,0,0.842388,0.8,1,platt,0.36958312658085973,0.3,1
7660,2024-06-28,CAJAMARCA,0,9.105086e-06,0.8,0,platt,0.00027880056542155495,0.3,0
7661,2024-06-28,LIMA,0,0.4186252,0.8,0,platt,0.15596148153130607,0.3,0
7662,2024-06-29,AYACUCHO,1,0.06793252,0.8,0,platt,0.04707138101710434,0.3,0
7663,2024-06-29,CUSCO,0,0.26950818,0.8,0,platt,0.11167422162133972,0.3,0
7664,2024-06-29,PUNO,0,0.00053000834,0.8,0,platt,0.002890065895345008,0.3,0
7665,2024-06-29,PUNO,0,0.0051107574,0.8,0,platt,0.010606512380078318,0.3,0
7666,2024-06-29,AYACUCHO,0,0.5047208,0.8,0,platt,0.184140039970418,0.3,0
7667,2024-06-30,LIMA,0,1.3008292e-07,0.8,0,platt,7.81343183520656e-05,0.3,0
7668,2024-06-30,TUMBES,0,0.9045127,0.8,1,platt,0.44908513789065757,0.3,1
7669,2024-06-30,ICA,0,0.64553046,0.8,0,platt,0.2397325255326153,0.3,0
7670,2024-06-30,LA LIBERTAD,0,0.01572816,0.8,0,platt,0.020193944162158632,0.3,0
7671,2024-06-30,CAJAMARCA,1,0.7691165,0.8,0,platt,0.3086755121945315,0.3,1
7672,2024-06-30,LIMA,0,0.016775709,0.8,0,platt,0.020954611329962375,0.3,0
7673,2024-06-30,AREQUIPA,0,0.009042074,0.8,0,platt,0.014705512533459919,0.3,0
7674,2024-07-01,LIMA,1,0.8699253,0.8,1,platt,0.40014232443484865,0.3,1
7675,2024-07-01,HUANCAVELICA,0,0.0012829007,0.8,0,platt,0.004801654853345336,0.3,0
7676,2024-07-02,CUSCO,0,0.0022848428,0.8,0,platt,0.006686486724680909,0.3,0
7677,2024-07-02,ICA,0,0.19728535,0.8,0,platt,0.0904842968933329,0.3,0
7678,2024-07-03,LIMA,0,0.00019471376,0.8,0,platt,0.0016251180307386066,0.3,0
7679,2024-07-03,SAN MARTIN,0,1.8223231e-09,0.8,0,platt,7.81343183520656e-05,0.3,0
7680,2024-07-03,APURIMAC,0,2.3052495e-05,0.8,0,platt,0.00047597583612867466,0.3,0
7681,2024-07-03,LA LIBERTAD,0,0.061359465,0.8,0,platt,0.04433901631580357,0.3,0
7682,2024-07-04,CAJAMARCA,0,0.0062310174,0.8,0,platt,0.011881517213527492,0.3,0
7683,2024-07-04,LIMA,0,1.6465106e-05,0.8,0,platt,0.00039213621849159354,0.3,0
7684,2024-07-04,LIMA,0,3.1535342e-06,0.8,0,platt,0.0001513952986844947,0.3,0
7685,2024-07-04,CALLAO,0,0.002819315,0.8,0,platt,0.00754289208877417,0.3,0
7686,2024-07-04,LIMA,0,0.0043059643,0.8,0,platt,0.009614866903464338,0.3,0
7687,2024-07-04,PUNO,0,0.7320948,0.8,0,platt,0.2848774854635001,0.3,0
7688,2024-07-05,PUNO,0,0.0012162263,0.8,0,platt,0.004656791568870135,0.3,0
7689,2024-07-05,AREQUIPA,0,4.3292334e-06,0.8,0,platt,0.00018170352106771102,0.3,0
7690,2024-07-05,PUNO,0,0.0022289753,0.8,0,platt,0.006592235171507673,0.3,0
7691,2024-07-05,LIMA,0,0.08785287,0.8,0,platt,0.054820202481871964,0.3,0
7692,2024-07-06,LIMA,0,0.005132669,0.8,0,platt,0.010632536356130188,0.3,0
7693,2024-07-06,CUSCO,1,0.88717145,0.8,1,platt,0.422715291638269,0.3,1
7694,2024-07-07,CUSCO,0,0.871868,0.8,1,platt,0.4025335060841301,0.3,1
7695,2024-07-07,HUANCAVELICA,0,0.14273585,0.8,0,platt,0.07364322450452751,0.3,0
7696,2024-07-07,TUMBES,0,0.01882608,0.8,0,platt,0.02238775666328584,0.3,0
7697,2024-07-07,PUNO,0,0.021007277,0.8,0,platt,0.0238420449077353,0.3,0
7698,2024-07-07,CAJAMARCA,0,1.4215159e-06,0.8,0,platt,9.567921550815393e-05,0.3,0
7699,2024-07-07,PUNO,0,0.0076301293,0.8,0,platt,0.01334298351709144,0.3,0
7700,2024-07-07,AYACUCHO,0,0.85580266,0.8,1,platt,0.38374816747185114,0.3,1
7701,2024-07-07,CUSCO,0,0.015328628,0.8,0,platt,0.0198982193659338,0.3,0
7702,2024-07-07,LA LIBERTAD,0,0.5529319,0.8,0,platt,0.20148937952715976,0.3,0
7703,2024-07-08,CAJAMARCA,1,0.31535757,0.8,0,platt,0.12499852786063755,0.3,0
7704,2024-07-08,CAJAMARCA,0,0.8658002,0.8,1,platt,0.3951792078713734,0.3,1
7705,2024-07-08,UCAYALI,0,0.072304815,0.8,0,platt,0.04883507500642232,0.3,0
7706,2024-07-08,CAJAMARCA,0,0.29401708,0.8,0,platt,0.11878752979066205,0.3,0
7707,2024-07-08,CUSCO,0,0.9338273,0.8,1,platt,0.5063079019921186,0.3,1
7708,2024-07-08,CUSCO,0,0.0076223207,0.8,0,platt,0.013335161835962398,0.3,0
7709,2024-07-08,SAN MARTIN,0,0.0033142285,0.8,0,platt,0.008275574059502199,0.3,0
7710,2024-07-08,LIMA,0,0.0036104014,0.8,0,platt,0.008691635304448601,0.3,0
7711,2024-07-08,TUMBES,0,0.042453203,0.8,0,platt,0.03577110019441351,0.3,0
7712,2024-07-09,CUSCO,1,0.83879185,0.8,1,platt,0.3659887679840119,0.3,1
